ELPRO-121011-AR-1-25-PCU,Alfonso Romero,10/12/11,2011,9:03,9:11,0:08,,,,,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,0,0,2,28,0,0,27,3,0,1,2,2,0,12,0,7,0,4,2,30,30,30
ELPRO-121011-AR-1-26-PCU,Alfonso Romero,10/12/11,2011,10:33,10:41,0:08,,,,,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.6811,,,,0,6,0,24,0,4,25,1,0,6,1,2,0,15,0,4,0,0,2,30,30,30
ELPRO-121011-OR-1-27-PCU,Omar Rangel,10/12/11,2011,9:08,9:16,0:08,,,,,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66203,112.17097,,,,0,0,0,30,0,0,22,7,1,0,2,0,0,13,0,7,0,8,0,30,30,30
ELPRO-121011-OR-1-28-PCU,Omar Rangel,10/12/11,2011,10:28,10:36,0:08,,,,,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",,,,,,,,,,24.67167,112.16811,,,,0,1,10,19,0,0,26,4,0,1,2,2,0,16,4,2,3,0,0,30,30,30
PUBLA-151011-CR-1-1-PCU,Cipriano Romero,10/15/11,2011,10:08,10:15,0:07,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66752,112.18141,,,,0,0,0,30,0,28,0,2,0,0,2,0,0,14,0,6,8,0,0,30,30,30
PUBLA-151011-CR-1-2-PCU,Cipriano Romero,10/15/11,2011,11:25,11:34,0:09,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.19905,,,,0,0,0,30,0,28,1,1,0,0,3,0,0,15,0,7,5,0,0,30,30,30
PUBLA-151011-AR-1-3-PCU,Alfonso Romero,10/15/11,2011,9:48,9:54,0:06,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,3,0,0,27,0,10,20,0,0,7,0,0,0,21,0,2,0,0,0,30,30,30,
PUBLA-151011-AR-1-4-PCU,Alfonso Romero,10/15/11,2011,11:01,11:07,0:06,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,0,0,0,30,0,28,2,0,0,0,3,0,0,26,0,1,0,0,0,30,30,30,
PUBLA-151011-OR-1-5-PCU,Omar Rangel,10/15/11,2011,10:23,10:32,0:09,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,0,0,0,30,0,0,27,3,0,5,5,0,0,17,3,0,0,0,0,30,30,30,
PUBLA-151011-OR-1-6-PCU,Omar Rangel,10/15/11,2011,11:34,11:41,0:07,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,3,0,0,27,0,0,30,0,0,13,1,0,0,16,0,0,0,0,0,30,30,30,
PUBLA-151011-RR-1-7-PCU,Raul Romero,10/15/11,2011,9:48,9:57,0:09,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66152,112.18146,,,,0,0,0,30,0,9,21,0,0,0,7,0,0,14,0,9,0,0,0,30,30,30,
PUBLA-151011-RR-1-8-PCU,Raul Romero,10/15/11,2011,11:05,11:13,0:08,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66053,112.17905,,,,0,0,4,26,0,9,21,0,0,0,0,0,0,18,0,12,0,0,0,30,30,30,
PUBLA-151011-GH-1-9-PCU,Gustavo Hinojosa,10/15/11,2011,10:18,10:22,0:04,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66138,112.18131,,,,0,0,0,30,0,0,29,1,0,0,8,0,0,17,5,0,0,0,0,30,30,30,
PUBLA-151011-GH-1-10-PCU,Gustavo Hinojosa,10/15/11,2011,11:23,11:28,0:05,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,0,0,0,30,0,16,14,0,0,1,5,4,1,17,0,2,0,0,0,30,30,30,
PUBLA-151011-RR-1-11-PCU,Roguer Romero,10/15/11,2011,9:46,9:53,0:07,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66132,112.18131,73.4,23,,0,0,0,30,0,29,1,0,0,0,8,0,0,18,0,4,0,0,0,30,30,30,
PUBLA-151011-RR-1-12-PCU,Roguer Romero,10/15/11,2011,10:58,11:05,0:07,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,73.4,23,,0,0,0,30,0,22,8,0,0,0,6,0,0,24,0,0,0,0,0,30,30,30,150¡
PUBLA-151011-NV-1-13-PCU,Norberto Velez,10/15/11,2011,10:50,11:03,0:13,,,,,Punta Blanca,"Punta Blanca, Isla Magdalena, Baja California Sur",,,,,,,,,,24.66024,112.17919,,,,0,0,0,30,0,14,16,0,0,3,0,0,4,12,6,4,1,0,0,30,30,30,
LOCAB-181011-AR-1-1-PCU,Alfonso Romero,10/18/11,2011,8:55,9:00,0:05,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10541,,,,6,0,12,12,0,7,23,0,0,14,0,0,0,12,0,4,0,0,0,30,30,30,
ELABO-181011-AR-1-1-PCU,Alfonso Romero,10/18/11,2011,10:11,10:19,0:08,,,,,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,0,0,0,30,0,3,27,0,0,9,4,0,0,12,0,5,0,0,0,30,30,30,
LOCAB-181011-GH-1-2-PCU,Gustavo Hinojosa,10/18/11,2011,9:25,9:28,0:03,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,4,0,0,26,0,11,19,0,0,4,3,0,5,12,1,0,4,1,0,30,30,30,
LOCAB-181011-GH-1-3-PCU,Gustavo Hinojosa,10/18/11,2011,,10:48,,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,8,0,0,22,0,26,4,0,0,2,6,0,1,9,0,4,0,0,8,30,30,30,
LOCAB-181011-NV-1-4-PCU,Norberto Velez,10/18/11,2011,8:57,9:08,0:11,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55612,112.10513,,,,0,0,0,30,0,0,30,0,0,5,0,2,3,7,3,5,5,0,0,30,30,30,
ELABO-181011-NV-1-2-PCU,Norberto Velez,10/18/11,2011,10:14,10:24,0:10,,,,,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,0,0,0,30,0,28,2,0,0,7,1,0,0,7,1,6,8,0,0,30,30,30
LOCAB-181011-OR-1-5-PCU,Omar Rangel,10/18/11,2011,9:32,9:38,0:06,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10411,,,,11,0,7,12,0,0,30,0,0,14,0,1,0,12,0,3,0,0,0,30,30,30
ELABO-181011-OR-1-3-PCU,Omar Rangel,10/18/11,2011,10:42,10:49,0:07,,,,,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,0,0,0,30,0,0,30,0,0,0,13,0,0,15,2,0,0,0,0,30,30,30
ELABO-181011-RR-1-4-PCU,Roguer Romero,10/18/11,2011,10:16,10:24,0:08,,,,,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57345,112.10563,,,,0,0,0,30,0,27,3,0,0,0,11,0,0,10,0,6,3,0,0,30,30,30
LOCAB-181011-RR-1-5-PCU,Raul Romero,10/18/11,2011,9:02,9:09,0:07,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10541,,,,0,0,0,30,0,0,30,0,0,0,0,0,7,15,0,8,0,0,0,30,30,30
ELABO-181011-RR-1-5-PCU,Raul Romero,10/18/11,2011,10:10,10:17,0:07,,,,,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57346,112.10561,,,,0,0,30,0,0,0,30,0,0,0,8,0,0,13,0,9,0,0,0,30,30,30
LOCAB-181011-CR-1-6-PCU,Cipriano Romero,10/18/11,2011,9:18,9:23,0:05,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.55635,112.10541,,,,0,0,15,15,0,4,25,1,0,0,4,0,0,4,0,12,10,0,0,30,30,30
LOCAB-181011-CR-1-7-PCU,Cipriano Romero,10/18/11,2011,10:34,10:44,0:10,,,,,Los Cabitos,"Los Cabitos, Isla Magdalena, Baja California Sur",,,,,,,,,,24.57446,112.10501,,,,0,0,0,30,0,20,9,1,0,0,7,0,0,7,0,9,0,7,0,30,30,30
