Código,observador,fecha,año,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,zona,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (°F),temperatura (°C),visibilidad (m),especie,talla,sexo/categoria,dirección,comentarios,nt,biomasa
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Prionurus punctatus,40,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Prionurus punctatus,30,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Prionurus punctatus,30,
ELABO-081011-AH-1-2-CP,Arturo Hernández,10/8/11,2011,10:30,10:45,0:15,2,1,2,2,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,31.68,9.6,29.37,8.9,31.68,9.6,30.525,9.25,24.57407,112.10578,84.2,29,4,Hypsypops rubicundus  ,15,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Semicossyphus pulcher  ,30,M
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Calamus brachysomus,25,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Calamus brachysomus,30,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Sphoeroides lobatus,20,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Hypsypops rubicundus  ,25,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Halichoeres dispilus,5,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Halichoeres dispilus,5,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Halichoeres dispilus,5,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Halichoeres dispilus,5,
ELABO-081011-AH-1-3-CP,Arturo Hernández,10/8/11,2011,11:25,11:40,0:15,2,2,3,3,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,37.29,11.3,43.56,13.2,43.56,13.2,40.425,13.2,24.57419,112.10616,68,20,4,Media luna californiensis,35,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,15,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,15,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Xenistius californiensis  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Semicossyphus pulcher  ,20,H
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Calamus brachysomus,25,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Hypsypops rubicundus  ,15,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Hypsypops rubicundus  ,20,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Hypsypops rubicundus  ,25,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Prionurus punctatus,40,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Prionurus punctatus,30,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Prionurus punctatus,30,
ELABO-081011-AH-1-4-CP,Arturo Hernández,10/8/11,2011,11:45,12:00,0:15,2,2,4,4,El Abolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,39.27,11.9,44.22,13.4,44.22,13.4,41.745,13.4,24.57419,112.1016,68,20,4,Bodianus diplotaenia,25,H
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Balistes polylepsis,30,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Bodianus diplotaenia,35,M
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Prionurus punctatus,40,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Prionurus punctatus,30,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15,
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,15
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
ELABO-131011-AR-1-5-CP,Arturo Hernández,10/13/11,2011,10:35,10:50,0:15,2,2,5,5,El Arrolladero,"El Abolladero, Isla Magdalena, Baja California Sur",,36.3,11,39.27,11.9,39.27,11.9,37.785,11.9,24.56898,112.10366,71.6,22,7,Xenomedea california,20
