"Observer","Date","Year","TimeInitial","TimeFinal","TransectNumber","Site","Location","Country","Zone","DepthInitial_m","DepthFinal_m","DepthMax_m","MidTransDepth_m","Latitude","Longitude","Temperature_C","Visibility_m","Genusspecies","TotalCounts","Distance","ExtrapolationValue","Status"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Haliotisrufescens",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Haliotissorenseni",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Hexaplexprinceps",0,NA,NA,"NoConcession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Isostichopusfuscus",3,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Isostichopusfuscus",3,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Megastraeaturbanica",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Megastraeaundosa",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Muriceacalifornica",0,NA,NA,"NoConcession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Octopusbimaculatus",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Octopusrubescens",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Octopussp",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Panulirusinflatus",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Panulirusinterruptus",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Phatariaunifascialis",4,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","9:24","9:28","9","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"28.6597","-112.17779",NA,NA,"Sunstarsp",0,NA,NA,"NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Echinometravanbrunti",22,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Eucidaristhouarsii",6,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotiscorrugata",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotiscracherodii",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotisfulgens",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotisrufescens",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotissorenseni",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Hexaplexprinceps",0,NA,NA,"NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Isostichopusfuscus",2,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Isostichopusfuscus",2,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Megastraeaturbanica",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Megastraeaundosa",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Muriceacalifornica",0,NA,NA,"NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Octopusbimaculatus",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Octopusrubescens",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Octopussp",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Panulirusinflatus",9,NA,"NA","Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Panulirusinterruptus",0,NA,NA,"Concession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Phatariaunifascialis",4,NA,"NA","NoConcession"
"Cipriano Romero","10/15/11","2011","10:35","10:40","10","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Sunstarsp",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Echinometravanbrunti",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Eucidaristhouarsii",2,NA,"NA","NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Haliotiscorrugata",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Haliotiscracherodii",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Haliotisfulgens",1,NA,"NA","Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Haliotisrufescens",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Haliotissorenseni",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Hexaplexprinceps",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Megastraeaturbanica",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Megastraeaundosa",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Muriceacalifornica",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Octopusbimaculatus",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Octopusrubescens",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Octopussp",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Panulirusinflatus",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Panulirusinterruptus",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Phatariaunifascialis",2,NA,"NA","NoConcession"
"Alfonso Romero","10/16/11","2011","9:04","9:09","11","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.6593","-112.17776",NA,NA,"Sunstarsp",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Echinometravanbrunti",50,NA,"NA","NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Eucidaristhouarsii",10,NA,"NA","NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotiscorrugata",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotiscracherodii",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotisfulgens",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotisrufescens",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Haliotissorenseni",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Hexaplexprinceps",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Megastraeaturbanica",4,NA,"NA","Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Megastraeaundosa",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Muriceacalifornica",0,NA,NA,"NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Octopusbimaculatus",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Octopusrubescens",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Octopussp",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Panulirusinflatus",3,NA,"NA","Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Panulirusinterruptus",0,NA,NA,"Concession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Phatariaunifascialis",16,NA,"NA","NoConcession"
"Alfonso Romero","10/16/11","2011","10:14","10:22","12","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.65889","-112.7582",NA,NA,"Sunstarsp",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Echinometravanbrunti",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Eucidaristhouarsii",2,NA,"NA","NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Haliotiscorrugata",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Haliotiscracherodii",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Haliotisfulgens",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Haliotisrufescens",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Haliotissorenseni",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Hexaplexprinceps",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Megastraeaturbanica",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Megastraeaundosa",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Muriceacalifornica",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Octopusbimaculatus",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Octopusrubescens",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Octopussp",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Panulirusinflatus",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Panulirusinterruptus",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Phatariaunifascialis",1,NA,"NA","NoConcession"
"Alfonso Romero","10/14/11","2011","8:56","8:59","1","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.66053","-112.17905",NA,NA,"Sunstarsp",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Echinometravanbrunti",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Eucidaristhouarsii",4,NA,"NA","NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Haliotiscorrugata",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Haliotiscracherodii",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Haliotisfulgens",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Haliotisrufescens",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Haliotissorenseni",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Hexaplexprinceps",2,NA,"NA","NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Isostichopusfuscus",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Megastraeaturbanica",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Megastraeaundosa",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Muriceacalifornica",0,NA,NA,"NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Octopusbimaculatus",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Octopusrubescens",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Octopussp",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Panulirusinflatus",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Panulirusinterruptus",0,NA,NA,"Concession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Phatariaunifascialis",2,NA,"NA","NoConcession"
"Alfonso Romero","10/14/11","2011","10:20","10:21","2","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.659","-112.8055",NA,NA,"Sunstarsp",0,NA,NA,"NoConcession"
"Cipriano Romero","10/14/11","2011","9:17","9:25","3","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.-----","-112.17905",NA,NA,"Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Cipriano Romero","10/14/11","2011","9:17","9:25","3","IslaMagdalena","PuntaBlanca","Mexico","Reserve",NA,NA,NA,NA,"24.-----","-112.17905",NA,NA,"Echinometravanbrunti",0,NA,NA,"NoConcession"
