"Observer","Date","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial_m","DepthFinal_m","DepthMax_m","MidTransDepth_m","Latitude","Longitude","Temperature_C","Visibility_m","Genusspecies","SizeClass","SexClass","SpeciesPresOutTrans","Present"
"Esmeralda Albanez","7/30/14","2014","12:38","12:45","10","LaGuanera","IslaNatividad","Fished","Mexico","11.8","12.4","12.4","12.1","27.88167","-115.1749","21"," 9","Stereolepisgigas",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Anisotremusdavidsoni",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Caulolatilusprinceps",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Embioticajacksoni",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Girellanigricans",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Halichoeressemicintus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Halichoeressemicintus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Halichoeressemicintus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Halichoeressemicintus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Halichoeressemicintus","15","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Halichoeressemicintus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Heterodontusfrancisci",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","25","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","30","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","30","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","20","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Hypsypopsrubicundus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Mycteropercaspp",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Ophiodonelongatus",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Oxyjuliscalifornica",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","20","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","5","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","5","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxclathratus","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxnebulifer","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Paralabraxnebulifer","15","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Rhacochilusvacca",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Rhinobatosproductus","80","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Scorpaenichthysmarmoratus",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Sebastesauriculatus",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Sebastescarnatus",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Sebasteschrysomelas",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Sebastesflavidus",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Sebastesrastrelliger",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Sebastesserranoides",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Semicossyphuspulcher","5","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Semicossyphuspulcher","5","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Semicossyphuspulcher","5","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Semicossyphuspulcher","10","",NA,1
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Squatinacalifornica",NA,NA,NA,0
"Arturo Hernandez","7/30/14","2014","12:35","12:43","11","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87677","-115.1707","20"," 8","Stereolepisgigas",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Anisotremusdavidsoni",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Caulolatilusprinceps",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Chromispunctipinnis",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Embioticajacksoni",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Girellanigricans",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Halichoeressemicintus","15","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Halichoeressemicintus","15","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Halichoeressemicintus","30","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Halichoeressemicintus","17.5","M",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Halichoeressemicintus","17.5","M",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Heterodontusfrancisci",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Hypsypopsrubicundus","22.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Hypsypopsrubicundus","22.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Hypsypopsrubicundus","22.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Mycteropercaspp",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Ophiodonelongatus",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Oxyjuliscalifornica",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","17.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","17.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","17.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","17.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","17.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","17.5","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","10","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","25","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","25","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxclathratus","25","",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Paralabraxnebulifer",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Rhacochilusvacca",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Scorpaenichthysmarmoratus",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Sebastesauriculatus",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Sebastescarnatus",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Sebasteschrysomelas",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Sebastesflavidus",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Sebastesrastrelliger",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Sebastesserranoides",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","15","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","40","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","27.5","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","27.5","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","27.5","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","27.5","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Semicossyphuspulcher","27.5","H",NA,1
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Squatinacalifornica",NA,NA,NA,0
"Sulema Garcia","7/30/14","2014","12:32","12:39","12","LaGuanera","IslaNatividad","Fished","Mexico","9.1","9.1","9.1","9.1","27.87668","-115.1715","21"," 7","Stereolepisgigas",NA,NA,NA,0
"Elba Lopez","7/30/14","2014","12:35","12:43","13","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87675","-115.1707","20"," 8","Anisotremusdavidsoni",NA,NA,NA,0
"Elba Lopez","7/30/14","2014","12:35","12:43","13","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87675","-115.1707","20"," 8","Caulolatilusprinceps",NA,NA,NA,0
"Elba Lopez","7/30/14","2014","12:35","12:43","13","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87675","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
"Elba Lopez","7/30/14","2014","12:35","12:43","13","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87675","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
"Elba Lopez","7/30/14","2014","12:35","12:43","13","LaGuanera","IslaNatividad","Fished","Mexico","10","8.3","8.3","9.2","27.87675","-115.1707","20"," 8","Chromispunctipinnis","10","",NA,1
