"Observer","Date","Year","TimeInitial","TimeFinal","TransectNumber","Site","Location","Country","Zone","DepthInitial_m","DepthFinal_m","DepthMax_m","MidTransDepth_m","Latitude","Longitude","Temperature_C","Visibility_m","Genusspecies","TotalCounts","Distance","ExtrapolationValue","Status"
"Elba Lopez","8/2/14","2014","11:40","11:48","18","IslaNatividad","Babencho","Mexico","Fished","10.8","9.9","10.8","10.35","27.84788","-115.1603","19"," 5","Parastichopusparvimensis",1,NA,NA,"Concession"
"Elba Lopez","8/2/14","2014","11:40","11:48","18","IslaNatividad","Babencho","Mexico","Fished","10.8","9.9","10.8","10.35","27.84788","-115.1603","19"," 5","Patiriaminiata",0,NA,NA,"NoConcession"
"Elba Lopez","8/2/14","2014","11:40","11:48","18","IslaNatividad","Babencho","Mexico","Fished","10.8","9.9","10.8","10.35","27.84788","-115.1603","19"," 5","Pisastergiganteus",0,NA,NA,"NoConcession"
"Elba Lopez","8/2/14","2014","11:40","11:48","18","IslaNatividad","Babencho","Mexico","Fished","10.8","9.9","10.8","10.35","27.84788","-115.1603","19"," 5","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Elba Lopez","8/2/14","2014","11:40","11:48","18","IslaNatividad","Babencho","Mexico","Fished","10.8","9.9","10.8","10.35","27.84788","-115.1603","19"," 5","Sunstarsp",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Anemonesp",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Cancersp",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Centrostephanuscoronatus",2,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Haliotiscorrugata",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Haliotiscracherodii",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Haliotisfulgens",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Haliotisrufescens",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Haliotissorenseni",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Kelletiakelletii",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Megastraeaturbanica",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Megastraeaundosa",11,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Megathuracrenulata",1,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Muriceasp",1,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Muriceasp",5,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Octopussp",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Panulirusinterruptus",4,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Parastichopusparvimensis",0,NA,NA,"Concession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Patiriaminiata",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Pisastergiganteus",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Mitzi Leal","8/2/14","2014","12:30","12:39","19","IslaNatividad","Babencho","Mexico","Fished","9.3","9.8","9.8","9.55","27.868","-115.1867","19"," 7","Sunstarsp",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Anemonesp",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Cancersp",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Centrostephanuscoronatus",2,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Haliotiscorrugata",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Haliotiscracherodii",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Haliotisfulgens",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Haliotisrufescens",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Haliotissorenseni",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Kelletiakelletii",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Lophogorgiachilensis",4,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Megastraeaturbanica",11,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Megastraeaundosa",19,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Megathuracrenulata",1,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Muriceasp",8,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Muriceasp",1,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Octopussp",0,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Panulirusinterruptus",1,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Parastichopusparvimensis",2,NA,NA,"Concession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Patiriaminiata",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Pisastergiganteus",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Philip Ericsson","8/2/14","2014","13:09","13:22","20","IslaNatividad","Babencho","Mexico","Fished","11.9","11.9","11.9","11.9","27.84788","-115.16","19","5.2","Sunstarsp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Anemonesp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Cancersp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Centrostephanuscoronatus",1,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Crassedomagiganteum",1,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Haliotiscorrugata",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Haliotiscracherodii",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Haliotisfulgens",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Haliotisrufescens",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Haliotissorenseni",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Kelletiakelletii",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Megastraeaturbanica",11,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Megastraeaundosa",18,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Megathuracrenulata",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Muriceasp",1,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Octopussp",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Panulirusinterruptus",0,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Parastichopusparvimensis",2,NA,NA,"Concession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Patiriaminiata",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Pisastergiganteus",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/29/14","2014","10:55","10:55"," 1","IslaNatividad","LaDulce","Mexico","Fished","19.1","18.5","19.1","18.8","27.85021","-115.142","19"," 6","Sunstarsp",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Anemonesp",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Cancersp",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Centrostephanuscoronatus",1,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Haliotiscorrugata",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Haliotiscracherodii",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Haliotisfulgens",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Haliotisrufescens",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Haliotissorenseni",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Kelletiakelletii",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Megastraeaturbanica",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Megastraeaundosa",50,11,136.3636364,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Megathuracrenulata",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Muriceasp",4,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Octopussp",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Panulirusinterruptus",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Parastichopusparvimensis",0,NA,NA,"Concession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Patiriaminiata",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Pisastergiganteus",0,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Strongylocentrotuspurpuratus",2,NA,NA,"NoConcession"
"Esmeralda Albanez","7/29/14","2014","10:47","10:55"," 2","IslaNatividad","LaDulce","Mexico","Fished","19.3","20.3","20.3","19.8","27.85021","-115.142","16"," 6","Sunstarsp",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Anemonesp",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Cancersp",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Centrostephanuscoronatus",1,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Crassedomagiganteum",1,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Haliotiscorrugata",0,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Haliotiscracherodii",0,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Haliotisfulgens",0,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Haliotisrufescens",0,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Haliotissorenseni",0,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Kelletiakelletii",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Megastraeaturbanica",3,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Megastraeaundosa",20,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Megathuracrenulata",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Arturo Hernandez","7/29/14","2014","10:53","11:00"," 3","IslaNatividad","LaDulce","Mexico","Fished","18","17.9","18","17.95","27.84913","-115.1441","19"," 7","Muriceasp",0,NA,NA,"NoConcession"
